file,topic_id,topic,level,question,type,answer
t04_m.md,04,Литосфера,Средний,29,context_single,C
t04_m.md,04,Литосфера,Средний,30,context_single,A
t04_m.md,04,Литосфера,Средний,31,multi,BC
t04_m.md,04,Литосфера,Средний,32,multi,AC
t04_m.md,04,Литосфера,Средний,33,multi,BC
t04_m.md,04,Литосфера,Средний,34,multi,AC
t04_m.md,04,Литосфера,Средний,35,multi,AD
t04_m.md,04,Литосфера,Средний,36,match,"1-A, 2-C, 3-D, 4-B"
t04_m.md,04,Литосфера,Средний,37,match,"1-A, 2-C, 3-B, 4-D"
t04_m.md,04,Литосфера,Средний,38,match,"1-C, 2-B, 3-D, 4-A"
t04_m.md,04,Литосфера,Средний,39,match,"1-C, 2-A, 3-D, 4-B"
t04_m.md,04,Литосфера,Средний,40,match,"1-D, 2-B, 3-C, 4-A"
t04_h.md,04,Литосфера,Высокий,1,single,C
t04_h.md,04,Литосфера,Высокий,2,single,D
t04_h.md,04,Литосфера,Высокий,3,single,B
t04_h.md,04,Литосфера,Высокий,4,single,B
t04_h.md,04,Литосфера,Высокий,5,single,B
t04_h.md,04,Литосфера,Высокий,6,single,C
t04_h.md,04,Литосфера,Высокий,7,single,C
t04_h.md,04,Литосфера,Высокий,8,single,B
t04_h.md,04,Литосфера,Высокий,9,single,C
t04_h.md,04,Литосфера,Высокий,10,single,D
t04_h.md,04,Литосфера,Высокий,11,single,B
t04_h.md,04,Литосфера,Высокий,12,single,D
t04_h.md,04,Литосфера,Высокий,13,single,D
t04_h.md,04,Литосфера,Высокий,14,single,A
t04_h.md,04,Литосфера,Высокий,15,single,A
t04_h.md,04,Литосфера,Высокий,16,single,A
t04_h.md,04,Литосфера,Высокий,17,single,A
t04_h.md,04,Литосфера,Высокий,18,single,C
t04_h.md,04,Литосфера,Высокий,19,single,D
t04_h.md,04,Литосфера,Высокий,20,single,C
t04_h.md,04,Литосфера,Высокий,21,single,D
t04_h.md,04,Литосфера,Высокий,22,single,D
t04_h.md,04,Литосфера,Высокий,23,single,A
t04_h.md,04,Литосфера,Высокий,24,single,A
t04_h.md,04,Литосфера,Высокий,25,single,B
t04_h.md,04,Литосфера,Высокий,26,context_single,B
t04_h.md,04,Литосфера,Высокий,27,context_single,D
t04_h.md,04,Литосфера,Высокий,28,context_single,A
t04_h.md,04,Литосфера,Высокий,29,context_single,B
t04_h.md,04,Литосфера,Высокий,30,context_single,A
t04_h.md,04,Литосфера,Высокий,31,multi,CD
t04_h.md,04,Литосфера,Высокий,32,multi,BC
t04_h.md,04,Литосфера,Высокий,33,multi,AB
t04_h.md,04,Литосфера,Высокий,34,multi,AB
t04_h.md,04,Литосфера,Высокий,35,multi,BC
t04_h.md,04,Литосфера,Высокий,36,match,"1-A, 2-D, 3-C, 4-B"
t04_h.md,04,Литосфера,Высокий,37,match,"1-C, 2-D, 3-B, 4-A"
t04_h.md,04,Литосфера,Высокий,38,match,"1-A, 2-C, 3-D, 4-B"
t04_h.md,04,Литосфера,Высокий,39,match,"1-B, 2-A, 3-C, 4-D"
t04_h.md,04,Литосфера,Высокий,40,match,"1-B, 2-D, 3-A, 4-C"
t05_b.md,05,Атмосфера,Базовый,1,single,B
t05_b.md,05,Атмосфера,Базовый,2,single,D
t05_b.md,05,Атмосфера,Базовый,3,single,D
t05_b.md,05,Атмосфера,Базовый,4,single,C
t05_b.md,05,Атмосфера,Базовый,5,single,B
t05_b.md,05,Атмосфера,Базовый,6,single,D
t05_b.md,05,Атмосфера,Базовый,7,single,A
t05_b.md,05,Атмосфера,Базовый,8,single,C
t05_b.md,05,Атмосфера,Базовый,9,single,D
t05_b.md,05,Атмосфера,Базовый,10,single,A
t05_b.md,05,Атмосфера,Базовый,11,single,B
t05_b.md,05,Атмосфера,Базовый,12,single,A
t05_b.md,05,Атмосфера,Базовый,13,single,D
t05_b.md,05,Атмосфера,Базовый,14,single,A
t05_b.md,05,Атмосфера,Базовый,15,single,D
t05_b.md,05,Атмосфера,Базовый,16,single,B
t05_b.md,05,Атмосфера,Базовый,17,single,D
t05_b.md,05,Атмосфера,Базовый,18,single,C
t05_b.md,05,Атмосфера,Базовый,19,single,D
t05_b.md,05,Атмосфера,Базовый,20,single,A
t05_b.md,05,Атмосфера,Базовый,21,single,C
t05_b.md,05,Атмосфера,Базовый,22,single,B
t05_b.md,05,Атмосфера,Базовый,23,single,A
t05_b.md,05,Атмосфера,Базовый,24,single,D
t05_b.md,05,Атмосфера,Базовый,25,single,B
t05_b.md,05,Атмосфера,Базовый,26,context_single,D
t05_b.md,05,Атмосфера,Базовый,27,context_single,D
t05_b.md,05,Атмосфера,Базовый,28,context_single,A
t05_b.md,05,Атмосфера,Базовый,29,context_single,B
t05_b.md,05,Атмосфера,Базовый,30,context_single,C
t05_b.md,05,Атмосфера,Базовый,31,multi,AC
t05_b.md,05,Атмосфера,Базовый,32,multi,AC
t05_b.md,05,Атмосфера,Базовый,33,multi,BD
t05_b.md,05,Атмосфера,Базовый,34,multi,AD
